id,identity_to_query
UniRef100_A0A1C7HI69/1-71,0.583
UniRef100_A0A0K1J504/1-72,0.625
UniRef100_A0A6J4UWR7/23-90,0.597
UniRef100_A0A239LZZ0/1-71,0.597
UniRef100_UPI00145F5DA8/1-72,0.625
UniRef100_A0A2M9TRJ0/1-71,0.583
UniRef100_A0A520C3M7/1-71,0.597
UniRef100_A0A1N6UAN8/1-72,0.625
UniRef100_UPI00067D0F09/1-71,0.611
UniRef100_A0A2E3B7J9/1-70,0.625
UniRef100_A0A2E0RDX7/1-72,0.611
UniRef100_A0A5A5TD66/1-72,0.583
UniRef100_UPI000524AD10/4-73,0.625
UniRef100_A0A0M0FQ88/1-72,0.625
UniRef100_A0A8J3U011/5-73,0.625
UniRef100_A0A4Y9T264/1-71,0.597
UniRef100_UPI000370C53C/1-72,0.625
UniRef100_A0A0S0ZGL7/2-71,0.486
UniRef100_UPI00145E0726/1-72,0.625
UniRef100_A0A3M1MLP6/3-73,0.653
UniRef100_A0A3P3DW14/1-72,0.611
UniRef100_A0A8J3E0U2/1-72,0.569
UniRef100_UPI0016731DC7/4-73,0.625
UniRef100_A0A7V8FQ29/1-71,0.583
UniRef100_A0A221HVP8/2-71,0.486
UniRef100_UPI001BE4A4B0/7-73,0.611
UniRef100_A0A0C7NHQ4/3-73,0.556
UniRef100_A0A7C4ACQ1/4-73,0.611
UniRef100_A0A1F3X2S7/1-72,0.597
UniRef100_UPI0004775062/1-72,0.625
UniRef100_UPI000B4AF89C/1-72,0.569
UniRef100_A0A0Q8MCD8/1-72,0.514
UniRef100_A0A7V9T348/1-71,0.611
UniRef100_A0A2T6NXN8/1-72,0.556
UniRef100_A0A068NKF4/14-84,0.597
UniRef100_A0A838T1H1/1-72,0.556
UniRef100_A0A7C7L6H5/1-70,0.556
UniRef100_I3UCX1/1-71,0.583
UniRef100_V8QS87/1-71,0.583
UniRef100_A0A7V0ZID2/1-75,0.556
UniRef100_W0PEA1/1-71,0.583
UniRef100_A0A2S1U6J0/2-71,0.500
UniRef100_A0A7L9RSU1/1-72,0.625
UniRef100_A0A2N2V9S5/1-71,0.653
UniRef100_A0A4R2HGH2/7-73,0.611
UniRef100_A0A517MNW4/31-101,0.639
UniRef100_UPI000CF1C390/1-72,0.611
UniRef100_A0A2D7XGU7/1-71,0.583
UniRef100_U3MAR8/2-71,0.514
UniRef100_A0A382IY96/1-72,0.597
UniRef100_A0A7V3KBS1/12-80,0.611
UniRef100_V5RKV3/1-72,0.597
UniRef100_A0A661XF63/1-74,0.625
UniRef100_Q47IR5/1-71,0.653
UniRef100_F5Y522/1-71,0.556
UniRef100_K8F1I0/9-77,0.639
UniRef100_A0A0K1PK92/11-80,0.597
UniRef100_A0A399FBR9/3-71,0.569
UniRef100_UPI001CF8869A/1-71,0.653
UniRef100_A0A133XL16/1-71,0.653
UniRef100_UPI001573F251/1-72,0.611
UniRef100_A0A522V8Y2/1-72,0.556
UniRef100_A0A840BLQ2/1-72,0.569
UniRef100_A0A512H4W2/1-72,0.556
UniRef100_A0A3L7QG40/4-74,0.653
UniRef100_UPI000594D3DC/3-73,0.639
UniRef100_A0A7Y0BY97/1-71,0.611
UniRef100_A0A258TNI7/1-71,0.611
UniRef100_A0A177QIP2/1-70,0.611
UniRef100_A0A0G4AXY7/31-101,0.653
UniRef100_A0A6C0NC67/1-71,0.472
UniRef100_UPI0015D9D4DE/1-72,0.569
UniRef100_A0A8J7MP26/1-72,0.625
UniRef100_A0A6J5LHC1/1-72,0.569
UniRef100_A0A2E0DDZ5/1-72,0.542
UniRef100_A0A7V9V2K8/1-72,0.625
UniRef100_A0A6U4W0K7/68-138,0.639
UniRef100_A0A7Y4NYV0/4-73,0.583
UniRef100_UPI001E6402D0/1-71,0.597
UniRef100_UPI00024F9977/1-71,0.611
UniRef100_A0A1M3BT55/4-73,0.639
UniRef100_UPI0003A1BAC2/1-73,0.639
UniRef100_A0A1X7H4X0/1-70,0.653
UniRef100_UPI00041CF4FD/1-71,0.597
UniRef100_A0A4R4XGX5/7-73,0.611
UniRef100_A0A0M8U3M8/6-73,0.611
UniRef100_A0A1F5SYB8/1-71,0.639
UniRef100_A0A0C2C127/1-71,0.625
UniRef100_A0A258L808/1-72,0.569
UniRef100_C4K259/1-71,0.625
UniRef100_A0A523QMK7/1-71,0.583
UniRef100_A0A0Q7T3E2/1-71,0.583
UniRef100_UPI000669721F/1-72,0.569
UniRef100_A0A353FMK5/1-70,0.556
UniRef100_A0A3D0HBP7/1-71,0.597
UniRef100_A0A6J4FLV8/1-72,0.542
UniRef100_A0A7V0P7T8/1-71,0.597
UniRef100_A0A517U5B5/4-74,0.653
UniRef100_A0A5P8FV28/3-73,0.514
UniRef100_A0A650BKF9/3-73,0.500
UniRef100_A0A8E5NM78/2-71,0.486
UniRef100_A0A2V7FT19/1-64,0.625
UniRef100_A0A836UMH9/1-72,0.583
UniRef100_A0A1Q3NMZ9/4-73,0.639
UniRef100_A0A5C7ZJ99/1-71,0.569
UniRef100_A0A4Q0AIE5/3-73,0.625
UniRef100_UPI000E5B9D5F/1-71,0.611
UniRef100_A8F030/1-71,0.611
UniRef100_A0A1F5UJ85/1-79,0.639
UniRef100_A0A455KWE6/2-71,0.472
UniRef100_E8QDH5/1-72,0.556
UniRef100_UPI0016748983/1-72,0.583
UniRef100_A0A455KWE8/2-71,0.472
UniRef100_A0A455KWE0/2-71,0.472
UniRef100_K2FY05/9-78,0.556
UniRef100_A0A1Q5TX27/1-73,0.792
UniRef100_A0A0A0RY81/2-71,0.500
UniRef100_A0A841DQT9/7-73,0.625
UniRef100_A0A6I2XZS6/1-76,0.583
UniRef100_A0A536VXX9/1-72,0.611
UniRef100_A0A3L6M2F2/1-71,0.653
UniRef100_A0A5K7XL35/4-74,0.667
UniRef100_A0A2S0UIK8/1-72,0.639
UniRef100_S6G3S5/1-71,0.611
UniRef100_A0A291R8H9/1-72,0.639
UniRef100_UPI00040D38D1/1-72,0.556
UniRef100_A0A2M8NX94/3-73,0.611
UniRef100_A0A5C5XVI5/20-90,0.653
UniRef100_A0A5C6C5V5/20-90,0.653
UniRef100_A0A2S1U6I2/2-71,0.486
UniRef100_A0A2S1U9I7/2-71,0.486
UniRef100_A0A7I8ETU5/1-72,0.597
UniRef100_A0A6G8BYW6/1-71,0.556
UniRef100_A0A5C6CAI4/3-73,0.639
UniRef100_A0A7W1VT03/3-71,0.583
UniRef100_A0A1W6BC80/1-70,0.667
UniRef100_A0A2S1NQM5/3-73,0.514
UniRef100_UPI00146EC6A8/6-73,0.639
UniRef100_A0A5B9RNA1/1-72,0.625
UniRef100_A0A0A1H456/1-71,0.583
UniRef100_M9R771/41-112,0.625
UniRef100_A0A523Y5G8/1-72,0.597
UniRef100_A0A2R8BNR8/1-72,0.611
UniRef100_A0A6A4U884/1-72,0.653
UniRef100_A0A318J9D7/1-71,0.611
UniRef100_A0A521YTM7/1-71,0.611
UniRef100_A0A2A4TVL9/1-72,0.569
UniRef100_A0A398DFE5/1-71,0.667
UniRef100_A0A1G1Y9K3/10-78,0.556
UniRef100_A0A2E2EC55/6-74,0.639
UniRef100_A0A2V7L074/1-64,0.639
UniRef100_A0A7Z9E6P3/1-72,0.625
UniRef100_A0A4R2TRK3/37-107,0.639
UniRef100_A0A1M3N1K7/11-80,0.583
UniRef100_UPI0004143701/1-73,0.611
UniRef100_A0A7C6T1Y5/1-72,0.625
UniRef100_A0A097KN31/47-117,0.625
UniRef100_A0A5P8G0L3/3-73,0.500
UniRef100_A0A2T5CA96/1-72,0.597
UniRef100_A0A8F0KKY1/1-72,0.625
UniRef100_A0A6B9D9F5/3-73,0.486
UniRef100_UPI0004CE4498/1-73,0.625
UniRef100_V4NFL0/1-73,0.625
UniRef100_A0A7S9DFZ5/2-71,0.500
UniRef100_A0A2A6VV55/1-72,0.556
UniRef100_A0A318HEC3/1-71,0.583
UniRef100_A0A3M1HET5/4-74,0.611
UniRef100_A0A521VQ39/1-72,0.597
UniRef100_UPI000FA0B858/1-72,0.611
UniRef100_A0A0Q6MQU5/1-71,0.583
UniRef100_A0A1F5ZWX1/1-72,0.597
UniRef100_A0A345HHM4/1-72,0.611
UniRef100_A0A3M1IYZ9/5-74,0.597
UniRef100_A0A521GPR8/4-71,0.653
UniRef100_A0A2V7GC63/1-64,0.639
UniRef100_J5PFR4/1-72,0.514
UniRef100_UPI00178A7AAD/1-73,0.611
UniRef100_UPI0010C360F8/3-73,0.514
UniRef100_A0A7H0R3E3/2-71,0.472
UniRef100_A0A2E4DEP6/4-74,0.639
UniRef100_A0A4P9A338/3-73,0.639
UniRef100_A0A2V7IKW8/1-72,0.569
UniRef100_A0A5C5Z2W0/3-73,0.639
UniRef100_A0A0S8B4L6/1-72,0.569
UniRef100_A0A345Y2L6/1-71,0.556
UniRef100_A0A2S1NDM0/3-73,0.514
UniRef100_A0A7C6JGM7/1-71,0.597
UniRef100_A0A895G8B4/2-71,0.500
UniRef100_A0A7X7NAH6/3-69,0.625
UniRef100_Q1H3X8/1-71,0.583
UniRef100_A0A2E6XXF7/3-73,0.597
UniRef100_A0A1Y0EJM0/1-71,0.597
UniRef100_UPI0011B67D22/3-73,0.639
UniRef100_A0A6B3UGQ8/1-72,0.556
UniRef100_A0A0G1NGT7/4-72,0.625
UniRef100_A0A7X6Q0A8/1-72,0.625
UniRef100_A0A5C1AHY9/5-74,0.611
UniRef100_L5L9U4/1-71,0.597
UniRef100_K2AI03/21-89,0.583
UniRef100_Q2SRH5/1-71,0.597
UniRef100_UPI000147C33A/1-70,0.653
UniRef100_A0A2V7EJQ8/1-72,0.569
UniRef100_A0A2M6R8K6/1-71,0.542
UniRef100_C2BEY6/1-72,0.625
UniRef100_R5NBH9/1-71,0.611
UniRef100_A0A522TPQ1/1-71,0.569
UniRef100_A6NXF4/2-67,0.556
UniRef100_A0A2S9KFU6/1-71,0.625
UniRef100_A0A1F4JSS7/1-71,0.681
UniRef100_A0A7L8XJ96/2-71,0.486
UniRef100_A0A3C0VBX8/1-70,0.569
UniRef100_A0A354UNQ3/1-72,0.542
UniRef100_A0A5M6I5X3/1-72,0.500
UniRef100_UPI0005AB17DA/5-73,0.597
UniRef100_A0A3A0EIS8/1-72,0.569
UniRef100_A0A847YDX3/4-74,0.708
UniRef100_A0A3P4AXJ1/1-71,0.569
UniRef100_A0A2S1UBH0/2-71,0.500
UniRef100_A0A2N2LCV7/16-85,0.653
UniRef100_A0A2E4L0Q4/1-72,0.792
UniRef100_A0A346SAW0/2-71,0.486
UniRef100_A0A8E8E7G2/1-71,0.625
UniRef100_A0A327K3N7/1-72,0.528
UniRef100_A0A0J5GFK8/1-71,0.556
UniRef100_W8WYN9/1-71,0.569
UniRef100_UPI001675801B/1-71,0.556
UniRef100_A0A0K6GYA1/1-72,0.597
UniRef100_A0A2E5J2T1/1-71,0.611
UniRef100_A0A0K2D843/1-72,0.597
UniRef100_A0A5B9REJ6/1-72,0.611
UniRef100_A0A258P6E0/1-71,0.611
UniRef100_UPI000BBC1B85/1-71,0.611
UniRef100_UPI001E2EB90B/5-73,0.611
UniRef100_A0A4U8VIL3/1-72,0.611
UniRef100_A0A1H5ABL5/7-73,0.625
UniRef100_A0A2S6WQA3/3-73,0.611
UniRef100_A0A6I6CBK9/1-72,0.583
UniRef100_A0A832HWW3/1-71,0.625
UniRef100_A0A2W7QX24/1-72,0.625
UniRef100_UPI00040C4190/1-72,0.528
UniRef100_A0A2K1P2U2/3-73,0.542
UniRef100_A0A383DG14/1-72,0.597
UniRef100_A0A5P8FUV6/3-73,0.500
UniRef100_A0A2M6WD61/11-78,0.569
UniRef100_UPI00101859D3/1-71,0.597
UniRef100_Q92G58/1-71,0.625
UniRef100_A0A2H0TME1/4-73,0.611
UniRef100_A0A4Y5QM96/2-71,0.486
UniRef100_A0A2E8DU57/2-64,0.625
UniRef100_A0A355V187/1-72,0.583
UniRef100_UPI001126CC08/1-72,0.569
UniRef100_A0A2E9A3B8/6-74,0.597
UniRef100_J2LMH5/1-71,0.625
UniRef100_A0A7T9JZU1/7-75,0.556
UniRef100_A0A6B1G7L8/3-71,0.611
UniRef100_A0A1G8ZNW9/1-71,0.514
UniRef100_E8RN35/5-77,0.625
UniRef100_A0A523UNX2/1-71,0.569
UniRef100_A0A7C2Q9A5/1-75,0.639
UniRef100_UPI000B545864/1-71,0.542
UniRef100_K2EHS9/1-70,0.556
UniRef100_A0A4Q3TEX7/1-71,0.611
UniRef100_UPI00166479CE/1-71,0.611
UniRef100_A0A4V1ZMC7/1-71,0.611
UniRef100_A0A2H0W326/10-77,0.556
UniRef100_A0A6N6SBL9/1-72,0.625
UniRef100_A0A2E1N3J2/1-71,0.639
UniRef100_UPI001A8C1419/7-73,0.625
UniRef100_A0A1G0FBT2/1-72,0.750
UniRef100_A0A0H5BA42/1-72,0.500
UniRef100_V4PW03/1-73,0.611
UniRef100_J9YYE4/1-70,0.653
UniRef100_A0A2U8XHC4/3-71,0.486
UniRef100_A0A5P8FX33/3-73,0.500
UniRef100_A0A388TIG0/13-80,0.597
UniRef100_A0A353KSN2/1-72,0.569
UniRef100_A0A4V2XR58/4-73,0.597
UniRef100_A0A7G3WHF0/5-73,0.542
UniRef100_A0A2S7K110/1-72,0.486
UniRef100_A0A4Y9SJI0/1-71,0.583
UniRef100_A0A3Q9WRV6/5-73,0.542
UniRef100_A0A5A9X9J7/1-71,0.583
UniRef100_A0A0B5HHM2/5-73,0.542
UniRef100_A0A7Y4VTW8/3-73,0.556
UniRef100_A0A2M8Q3Y4/7-76,0.653
UniRef100_A0A0K1P8L9/1-72,0.569
UniRef100_A0A840J641/4-73,0.611
UniRef100_UPI001ACC22AB/1-72,0.625
UniRef100_A0A662CDA0/5-74,0.542
UniRef100_A0A1Q3JHT6/1-72,0.556
UniRef100_A0A6H2H6N4/1-71,0.611
UniRef100_A0A1J5H3G3/1-71,0.569
UniRef100_A0A068YZ31/1-71,0.611
UniRef100_UPI001EDE051F/2-71,0.472
UniRef100_A0A1F4HEP5/1-71,0.611
UniRef100_Q12DT7/1-71,0.611
UniRef100_A1VKX0/1-71,0.611
UniRef100_A0A3C0Y9R0/1-71,0.611
UniRef100_A0A385Y4V2/2-71,0.486
UniRef100_A0A8I2K6N5/24-93,0.597
UniRef100_A0A5Q3HD39/1-71,0.611
UniRef100_A0A1G0LPI3/1-64,0.611
UniRef100_A0A1B0VVX2/2-71,0.500
UniRef100_A0A238W090/5-73,0.611
UniRef100_UPI00192A860C/1-72,0.639
UniRef100_A0A1I1D392/1-71,0.611
UniRef100_D6KCZ1/5-73,0.625
UniRef100_A0A838QH17/1-72,0.542
UniRef100_W6A8J2/1-72,0.583
UniRef100_A0A4P7AIK2/1-72,0.583
UniRef100_A0A1W9LE47/17-85,0.597
UniRef100_A0A6N6PFR3/1-71,0.611
UniRef100_A0A7X6STD2/1-71,0.569
UniRef100_A0A3D0YVW9/3-72,0.611
UniRef100_A0A2S1NP54/3-73,0.500
UniRef100_A0A2A5V1E2/1-70,0.653
UniRef100_A0A517XPD9/6-75,0.639
UniRef100_J2KWI9/1-71,0.625
UniRef100_A0A660WDM8/1-71,0.514
UniRef100_A0A399EPD1/4-72,0.569
UniRef100_A0A2E5SWZ2/5-74,0.611
UniRef100_A0A7V0P7L5/1-71,0.597
UniRef100_UPI00188CF3E4/1-71,0.597
UniRef100_A0A1W6LPJ2/1-70,0.583
UniRef100_A0A2V5Z311/1-71,0.597
UniRef100_UPI001653A848/1-72,0.542
UniRef100_A0A7T9EWP7/4-73,0.625
UniRef100_A0A349EVX4/1-72,0.611
UniRef100_A0A5B2X641/6-73,0.639
UniRef100_UPI000653E2CD/1-71,0.569
UniRef100_UPI00101C9E4D/3-73,0.639
UniRef100_A0A2N2V1U4/1-71,0.653
UniRef100_A0A101I676/4-73,0.639
UniRef100_A0A8A6VFX8/2-71,0.500
UniRef100_A0A4R6N8A6/1-71,0.611
UniRef100_A0A358MAI1/1-70,0.639
UniRef100_A0A5C7J7X1/3-70,0.639
UniRef100_U3MB76/2-71,0.500
UniRef100_U3MBK7/2-71,0.500
UniRef100_UPI00145D16AD/1-72,0.625
UniRef100_A0A2A9FGA1/4-73,0.611
UniRef100_A0A0G0F371/1-72,0.556
UniRef100_F4GP33/1-71,0.597
UniRef100_A0A411GVJ6/3-73,0.472
UniRef100_A0A1J5J545/4-73,0.569
UniRef100_A0A518UDP1/1-71,0.597
UniRef100_A0A2W4PVN7/1-72,0.583
UniRef100_A0A366HFR2/1-71,0.583
UniRef100_A0A561S952/4-73,0.625
UniRef100_A0A1H4KQ97/1-72,0.625
UniRef100_A0A1G1YJW4/11-79,0.597
UniRef100_A0A519IIT3/1-71,0.597
UniRef100_UPI001CFFF022/1-73,0.625
UniRef100_A0A7C4PU52/1-70,0.639
UniRef100_A0A1F5ZSJ0/1-72,0.556
UniRef100_A0A7C5DUH0/4-73,0.597
UniRef100_UPI0012EBC0D2/1-71,0.556
UniRef100_A8GXY8/1-71,0.611
UniRef100_A0A5B9Y0U2/2-71,0.486
UniRef100_A0A433S0D5/1-72,0.639
UniRef100_A0A537REG0/1-72,0.583
UniRef100_B8E1F5/5-73,0.542
UniRef100_A0A0K1JVE4/1-71,0.583
UniRef100_A0A1F5V263/1-79,0.625
UniRef100_A0A7C5JN09/1-71,0.611
UniRef100_A0A853GA18/1-71,0.597
UniRef100_A0A2U8FWL3/1-71,0.611
UniRef100_A0A6G7KXA7/2-71,0.486
UniRef100_A0A7C6RR86/1-71,0.597
UniRef100_A0A1E4LRJ0/1-71,0.583
UniRef100_UPI000C330D7D/1-71,0.556
UniRef100_A0A2M8L5T4/3-73,0.569
UniRef100_A0A7V9TD66/1-73,0.653
UniRef100_A0A0G3BQ58/1-71,0.597
UniRef100_A0A2S9Q3Y7/1-72,0.514
UniRef100_UPI00123C32BB/1-72,0.500
UniRef100_UPI000373B76D/1-71,0.569
UniRef100_A0A6B9VPM4/4-74,0.597
UniRef100_A0A6G7MYT2/2-71,0.472
UniRef100_UPI000B530B63/1-71,0.569
UniRef100_A0A1S1X599/1-71,0.528
UniRef100_A0A2R2IRW4/1-71,0.528
UniRef100_A0A382UAB4/1-71,0.611
UniRef100_A0A3R9Z4G6/1-71,0.597
UniRef100_A0A7G1GB93/3-73,0.611
UniRef100_A0A353H9Q1/1-66,0.611
UniRef100_A0A850QIV5/1-71,0.569
UniRef100_A0A2M7AN22/4-73,0.653
UniRef100_A0A2V6H9U0/1-71,0.611
UniRef100_A0A6G0ZT85/1-72,0.556
UniRef100_A0A2S1UBM0/2-71,0.500
UniRef100_A0A838NQ15/1-72,0.542
UniRef100_A0A1F6KFQ4/1-72,0.611
UniRef100_A0A4U0QMJ3/1-71,0.569
UniRef100_A0A5N0UQX7/1-72,0.597
UniRef100_A0A7V8VWG3/46-113,0.597
UniRef100_A0A2V6K100/1-71,0.611
UniRef100_A0A1V0HPD9/1-72,0.750
UniRef100_A0A847LUP0/1-72,0.583
UniRef100_A0A2S1NJV8/3-73,0.500
UniRef100_A0A8J3WMD9/5-73,0.625
UniRef100_A0A7V6FCC0/3-71,0.583
UniRef100_A0A2V6GZF2/1-71,0.611
UniRef100_A0A5C7KX82/4-73,0.542
UniRef100_UPI00064169E9/1-71,0.528
UniRef100_A0A1Y5TS88/1-72,0.625
UniRef100_A0A1B0TCS5/2-71,0.500
UniRef100_A0A3Q8QZ23/2-71,0.472
UniRef100_A0A6B9DG21/2-71,0.472
UniRef100_A0A0Q6WI48/1-71,0.583
UniRef100_A0A7X4HCZ0/1-71,0.583
UniRef100_UPI001C2C981C/1-71,0.597
UniRef100_A0A2E3Z9E6/4-74,0.681
UniRef100_A0A535F6Z1/1-72,0.542
UniRef100_A0A8J7FX53/1-71,0.569
UniRef100_A0A0E1UGN0/1-64,0.639
UniRef100_A0A6I3SS73/1-71,0.583
UniRef100_A0A6N7KYI6/6-73,0.611
UniRef100_A0A6B9XR56/2-71,0.556
UniRef100_A0A078KI14/1-70,0.639
UniRef100_J3C4G6/1-71,0.583
UniRef100_A0A2A2RHH9/1-71,0.625
UniRef100_UPI001B344956/1-71,0.597
UniRef100_A0A3D4NFG9/3-73,0.569
UniRef100_UPI001C3D898A/1-72,0.528
UniRef100_UPI001F1F0732/1-78,0.625
UniRef100_A0A1G0PCA5/1-72,0.542
UniRef100_A0A428WYR8/6-73,0.639
UniRef100_A0A8F5VAW4/2-71,0.472
UniRef100_A0A6G7MZ61/2-71,0.472
UniRef100_A0A8F5I4S8/2-71,0.472
UniRef100_A0A7X8D4J5/1-71,0.597
UniRef100_A0A6G6BSS5/1-71,0.597
UniRef100_A0A0B5HMS6/5-73,0.542
UniRef100_A0A1Q6ZVJ0/1-72,0.569
UniRef100_C8RYI1/1-72,0.611
UniRef100_A0A4P8HQ78/1-71,0.556
UniRef100_A0A5C5UXB4/4-74,0.639
UniRef100_UPI001AA2C938/1-72,0.556
UniRef100_A0A6I3XF22/1-71,0.556
UniRef100_A0A0P8A6Q0/1-72,0.542
UniRef100_A0A4P6KZ68/1-71,0.556
UniRef100_C4P3I9/2-71,0.486
UniRef100_A0A411WSB1/1-71,0.556
UniRef100_A0A0W7YWV3/1-71,0.597
UniRef100_A0A6B1D0Q4/3-71,0.625
UniRef100_A0A0X8IIC6/2-71,0.500
UniRef100_A0A651FQB3/1-72,0.542
UniRef100_A0A7G7WQU9/2-71,0.500
UniRef100_A0A370/2-71,0.472
UniRef100_A0A2V7IEN3/1-72,0.583
UniRef100_A0A2V7N3P8/1-72,0.542
UniRef100_UPI001BEA6A11/7-73,0.639
UniRef100_A0A4Q5X516/1-71,0.597
UniRef100_A0A2S1NJL3/3-73,0.500
UniRef100_A0A481Y3H7/2-71,0.500
UniRef100_UPI0018EA0491/4-70,0.625
UniRef100_UPI001F137137/2-71,0.486
UniRef100_A0A161PYM8/1-71,0.625
UniRef100_A0A1Q9S701/7-73,0.611
UniRef100_A0A836SV57/4-73,0.681
UniRef100_A0A5C5VLF3/3-73,0.597
UniRef100_A0A4Y7AZR3/1-71,0.556
UniRef100_UPI0015535AC1/1-71,0.556
UniRef100_A0A356DUB4/3-73,0.583
UniRef100_A0A7W1NT71/3-73,0.597
UniRef100_A0A8F0JIA7/3-72,0.542
UniRef100_A0A0J6NKQ0/1-71,0.528
UniRef100_A0A1W0D4B1/1-71,0.528
UniRef100_A0A536SA19/1-72,0.611
UniRef100_A0A3B1DSC8/1-72,0.597
UniRef100_UPI001A96E768/1-72,0.569
UniRef100_A0A2N4XKW3/1-71,0.611
UniRef100_A0A2D6HD87/1-70,0.514
UniRef100_UPI001665FEF3/1-72,0.528
UniRef100_A0A1F8V868/1-70,0.583
UniRef100_A0A1F3ZTC1/1-72,0.583
UniRef100_A0A2D7AQ56/1-69,0.569
UniRef100_A0A8E6B902/1-72,0.556
UniRef100_A0A2U9IYD4/3-73,0.639
UniRef100_A0A8F8XB40/27-95,0.556
UniRef100_A0A1E4NE56/1-71,0.569
UniRef100_A0A3A0D8I2/4-74,0.681
UniRef100_A0A847JFN9/1-72,0.528
UniRef100_UPI0012D899E0/2-59,0.653
UniRef100_A0A385Y4J1/2-71,0.500
UniRef100_A0A8F8XBH4/27-95,0.556
UniRef100_UPI000C34CA51/1-71,0.597
UniRef100_A0A438TQM4/1-72,0.569
UniRef100_I6M764/2-71,0.486
UniRef100_A0A286LS27/4-73,0.514
UniRef100_A0A838TDK8/1-72,0.611
UniRef100_A0A4Y9RZT4/1-71,0.569
UniRef100_A0A853IX28/1-71,0.569
UniRef100_A0A7V9AFQ1/1-72,0.597
UniRef100_A0A2E8QA52/1-70,0.639
UniRef100_A0A6I6M2D5/1-71,0.556
UniRef100_A0A2S6Q8S4/1-72,0.625
UniRef100_A0A2E9T4Q5/1-75,0.597
UniRef100_A0A1F6IGL3/1-72,0.597
UniRef100_A0A523QXE5/5-73,0.569
UniRef100_A0A562RAX6/1-71,0.556
UniRef100_A0A6C0X5U7/2-71,0.486
UniRef100_Q95GM3/2-71,0.486
UniRef100_A0A7K2ZXG0/4-71,0.611
UniRef100_F5RFG4/1-71,0.556
UniRef100_A0A4P7BE30/1-71,0.569
UniRef100_A0A857MJS7/3-73,0.611
UniRef100_A0A7U6B6L8/1-71,0.569
UniRef100_A0A8E5VQC8/6-76,0.625
UniRef100_A0A8E7MK69/1-72,0.597
UniRef100_A0A8F5P650/3-73,0.528
UniRef100_A0A8A6NNY5/2-71,0.486
UniRef100_A0A2R4C6B4/1-71,0.569
UniRef100_UPI00097C3ACC/1-71,0.583
UniRef100_A0A2J6WDQ6/1-71,0.611
UniRef100_A0A328PPM7/1-72,0.556
UniRef100_A0A554IEF1/1-72,0.542
UniRef100_A0A3G5CVB5/1-72,0.597
UniRef100_A0A7V9J275/1-72,0.611
UniRef100_A0A2V8R1B4/1-69,0.625
UniRef100_A0A4D6JA79/1-72,0.611
UniRef100_A0A2G4HSV2/1-70,0.653
UniRef100_UPI001F2DB1DE/1-64,0.611
UniRef100_A0A8F0HZ59/2-71,0.486
UniRef100_H2BBF9/2-71,0.486
UniRef100_A0A222EQ82/1-72,0.569
UniRef100_A0A3N1X0N0/1-71,0.597
UniRef100_A0A2S1U4Z7/2-71,0.486
UniRef100_A0A7T5RZA9/1-71,0.583
UniRef100_A0A2E6D9E5/1-70,0.528
UniRef100_I2F3B4/4-73,0.639
UniRef100_H2J781/3-73,0.597
UniRef100_Q3ZJ80/23-93,0.611
UniRef100_A0A800BG47/1-70,0.653
UniRef100_E7H190/9-79,0.569
UniRef100_A0A2S1U5F7/2-71,0.486
UniRef100_A0A6B9UP09/2-71,0.472
UniRef100_A0A411L6U4/2-71,0.486
UniRef100_A0A411LC08/2-70,0.486
UniRef100_A0A1F4G7J2/1-71,0.611
UniRef100_A0A1G7CIU4/3-72,0.556
UniRef100_UPI001E62CD2B/6-73,0.597
UniRef100_A0A438P7K4/1-72,0.569
UniRef100_A0A1V5SBZ6/1-72,0.528
UniRef100_A0A2I0NB66/3-73,0.611
UniRef100_A0A2V5Z275/1-71,0.583
UniRef100_A0A0K1W336/1-72,0.583
UniRef100_A0A5C6E3M7/14-84,0.639
UniRef100_A0A7C5ER18/2-67,0.597
UniRef100_A0A522GDW6/1-71,0.597
UniRef100_A0A7T5RB99/1-72,0.583
UniRef100_A0A4V1UZA7/1-72,0.611
UniRef100_A0A8D5WL31/1-72,0.597
UniRef100_A0A662F5A2/9-77,0.611
UniRef100_A0A1Z8M6J8/3-73,0.639
UniRef100_A0A2V7LVS9/1-64,0.625
UniRef100_A0A7G9XLJ7/2-71,0.472
UniRef100_A0A348NKV6/3-71,0.625
UniRef100_A0A254T9K2/1-71,0.597
UniRef100_A0A2G4FUU7/2-71,0.639
UniRef100_A0A8A6NQ41/2-71,0.486
UniRef100_A0A8J3QUN3/7-73,0.611
UniRef100_A0A329ZKC9/1-72,0.639
UniRef100_A0A3D1TXS8/28-96,0.639
UniRef100_A0A6G7IVW1/2-71,0.500
UniRef100_C4P363/2-71,0.486
UniRef100_A0A0Q6WM98/1-71,0.583
UniRef100_A0A8F5P1F6/3-73,0.514
UniRef100_A0A1Y1D8P1/2-71,0.472
UniRef100_A0A411P0Z2/2-71,0.472
UniRef100_B8GPH7/1-72,0.611
UniRef100_Q3BAK2/2-71,0.472
UniRef100_W8SUF0/6-74,0.653
UniRef100_A0A661AE93/4-71,0.569
UniRef100_A0A7D8UIU2/4-75,0.597
UniRef100_A0A0B5HKU6/5-73,0.542
UniRef100_A0A1Q5EBZ4/7-73,0.625
UniRef100_UPI001EDE31E6/1-72,0.597
UniRef100_A0A6I3LAP0/6-73,0.597
UniRef100_A0A6M3H7Q2/2-71,0.472
UniRef100_A0A3D1PSD4/1-78,0.639
UniRef100_A0A2H5DX76/1-71,0.542
