id,identity_to_query
UniRef100_A0A7V9IUM2/4-360,0.344
UniRef100_A0A535YUW6/170-527,0.383
UniRef100_UPI001CBFA5DE/6-353,0.306
UniRef100_UPI001BED0BC4/7-351,0.369
UniRef100_A0A849A018/1-355,0.369
UniRef100_A0A7X8E819/2-342,0.322
UniRef100_A0A5Q0Q7U1/5-351,0.317
UniRef100_A0A7X9CP88/2-342,0.325
UniRef100_A0A4U1CRA8/6-350,0.336
UniRef100_A0A3E0JAC4/1-350,0.347
UniRef100_A0A524BJD0/7-362,0.352
UniRef100_V2XT53/4-354,0.399
UniRef100_R6E7I2/12-348,0.350
UniRef100_A0A4R1KZ74/6-355,0.287
UniRef100_A0A1Z9M4Y0/1-360,0.325
UniRef100_UPI00140DDFD7/4-354,0.298
UniRef100_A0A7V9TH12/25-380,0.372
UniRef100_A0A7C8P3D6/17-380,0.369
UniRef100_UPI000E3BF7CF/1-355,0.336
UniRef100_UPI00168D57CE/4-352,0.309
UniRef100_U4LN63/16-373,0.352
UniRef100_A0A511WUE9/1-352,0.344
UniRef100_A0A0X2NP03/186-513,0.331
UniRef100_UPI00058E3E38/1-358,0.385
UniRef100_A0A2P2E1D8/7-356,0.380
UniRef100_A0A4Q5P2F4/4-347,0.344
UniRef100_A0A1Z8VGS7/8-361,0.410
UniRef100_UPI001EDB81C2/7-355,0.306
UniRef100_A0A2H9SEX3/1-343,0.333
UniRef100_UPI000A1CA605/11-356,0.358
UniRef100_UPI0017471A30/45-397,0.347
UniRef100_A0A0P6X2B5/8-353,0.344
UniRef100_E1YHH6/11-351,0.328
UniRef100_A0A7Y0YCJ8/181-529,0.385
UniRef100_A0A7X0TY92/6-355,0.363
UniRef100_UPI001C7F4F8E/6-364,0.358
UniRef100_UPI001E3407C6/4-354,0.306
UniRef100_A0A4P7DTM8/7-353,0.314
UniRef100_A0A847FF91/1-361,0.385
UniRef100_UPI000C1FB95F/177-522,0.369
UniRef100_UPI0018E0C28F/6-358,0.350
UniRef100_A0A2W6DEP4/6-350,0.361
UniRef100_UPI000EACA419/6-350,0.311
UniRef100_A0A359FBC1/1-356,0.366
UniRef100_A0A4R7K2N7/6-351,0.311
UniRef100_A0A369R462/3-357,0.383
UniRef100_U2JF03/8-354,0.317
UniRef100_UPI0006AE36B7/6-356,0.352
UniRef100_A0A7Y2V115/5-356,0.295
UniRef100_A0A2E5JZE3/7-359,0.426
UniRef100_A0A410D9P9/15-352,0.383
UniRef100_A0A1H2DA64/16-364,0.331
UniRef100_A0A533RV00/2-355,0.385
UniRef100_A0A3D8J3Z1/7-379,0.388
UniRef100_A0A7C6ZGS6/269-603,0.361
UniRef100_A0A644ZFF7/94-445,0.377
UniRef100_A0A3C0QPR0/1-335,0.333
UniRef100_A0A2G6HC70/15-362,0.355
UniRef100_A0A3S3TAU9/13-356,0.366
UniRef100_A0A8F9RG34/8-353,0.301
UniRef100_A0A415E6A4/4-327,0.331
UniRef100_A0A1I2Q6N7/8-354,0.295
UniRef100_A0A7K0YKE3/1-353,0.347
UniRef100_A0A2E0B6Q8/200-548,0.336
UniRef100_A0A0P0GFU7/63-418,0.366
UniRef100_A0A2N3NBA5/19-390,0.369
UniRef100_UPI0019432234/7-354,0.355
UniRef100_A0A5D8YTQ1/6-353,0.339
UniRef100_A0A842ISZ7/4-356,0.303
UniRef100_A0A1Z8RAX1/5-362,0.404
UniRef100_A0A5B1LX47/10-360,0.350
UniRef100_A0A520BL36/8-350,0.350
UniRef100_UPI001E4CB451/220-574,0.385
UniRef100_A0A1V5C9E7/26-342,0.328
UniRef100_C6XTU2/5-351,0.322
UniRef100_A0A0Q6FKR2/10-367,0.366
UniRef100_H1ZF90/2-352,0.306
UniRef100_A0A068S3J5/18-397,0.363
UniRef100_UPI000421FA06/7-360,0.380
UniRef100_A0A3D4LQC0/1-350,0.388
UniRef100_A0A2M9TWC2/6-355,0.292
UniRef100_UPI000EABA24E/13-362,0.355
UniRef100_UPI00177DC182/1-356,0.301
UniRef100_A0A6G1IXP3/20-383,0.361
UniRef100_A0A7Y7P1D5/1-339,0.339
UniRef100_A0A1G0HAT6/15-346,0.336
UniRef100_A0A1L6LQ41/171-521,0.372
UniRef100_A0A4P8SWJ6/14-358,0.320
UniRef100_A0A0W1ASZ6/13-358,0.369
UniRef100_UPI001F00939A/7-353,0.311
UniRef100_UPI000CF62030/1-350,0.361
UniRef100_A0A2G1VTJ3/4-356,0.298
UniRef100_UPI00082B7BA7/10-354,0.372
UniRef100_A0A8I0KQT9/204-548,0.380
UniRef100_R7ZFJ3/2-360,0.352
UniRef100_A0A6I0EXM6/25-380,0.374
UniRef100_UPI001389E063/1-349,0.366
UniRef100_A0A2H0KCW2/1-369,0.358
UniRef100_A0A7V9N291/189-549,0.391
UniRef100_A0A6L7U4E8/193-550,0.380
UniRef100_B4SBE2/4-355,0.385
UniRef100_A0A519QKA6/5-354,0.314
UniRef100_UPI00124E5CE5/12-377,0.380
UniRef100_A0A7C6MQ99/2-296,0.366
UniRef100_A0A3A5H9R7/10-366,0.355
UniRef100_UPI001C922219/8-353,0.358
UniRef100_A0A1I3DP11/1-339,0.333
UniRef100_A0A425W9D5/5-355,0.336
UniRef100_I4BZ63/199-552,0.355
UniRef100_A0A1X9YTT6/4-342,0.342
UniRef100_UPI000698D8B6/5-349,0.301
UniRef100_UPI00037983DF/5-355,0.309
UniRef100_A0A5N9B4A8/194-544,0.320
UniRef100_A0A261EX83/232-584,0.344
UniRef100_A0A2D6XU44/5-363,0.320
UniRef100_UPI001E2F8445/4-358,0.366
UniRef100_A0A4V1BDJ8/9-358,0.347
UniRef100_UPI000784F94D/12-390,0.369
UniRef100_A0A0F4ZJ30/14-386,0.363
UniRef100_UPI000A118EDE/1-352,0.339
UniRef100_A0A2I1YAQ5/202-549,0.361
UniRef100_A0A2G6QWL4/5-352,0.306
UniRef100_A0A2V5YR33/4-317,0.339
UniRef100_UPI0004111870/1-350,0.372
UniRef100_A0A212RB00/1-370,0.407
UniRef100_A0A7V4D6K0/9-362,0.344
UniRef100_A0A2E7R545/5-362,0.301
UniRef100_A0A1S8W7T3/29-386,0.391
UniRef100_A0A3D5H993/1-313,0.363
UniRef100_UPI0018F419C3/7-356,0.352
UniRef100_A0A0R1W489/1-353,0.344
UniRef100_A0A6J7S842/3-352,0.358
UniRef100_A0A424SA17/4-353,0.306
UniRef100_UPI001667C903/4-360,0.355
UniRef100_UPI001782F65B/5-353,0.298
UniRef100_UPI001CD6774F/1-355,0.361
UniRef100_A0A2N3G9G7/7-359,0.432
UniRef100_A0A1X7JB63/5-351,0.322
UniRef100_UPI001122FB05/18-373,0.355
UniRef100_A0A6F8YSA1/31-375,0.350
UniRef100_A0A8A1Q359/7-354,0.303
UniRef100_A0A3A0BBF9/191-487,0.320
UniRef100_A0A3M1X3F6/6-360,0.396
UniRef100_A0A559NLJ8/6-352,0.314
UniRef100_A0A538N5D6/6-344,0.374
UniRef100_A0A444WFP4/3-352,0.306
UniRef100_A0A2D8UJ87/8-353,0.295
UniRef100_A0A2S5D2G7/2-360,0.344
UniRef100_A0A7V3VWC3/1-350,0.320
UniRef100_A0A1I5HYX6/1-349,0.352
UniRef100_A0A7G9BRP2/5-353,0.322
UniRef100_A0A0C1UID5/1-356,0.303
UniRef100_A0A1G6GHE7/5-342,0.358
UniRef100_A0A7V9RP07/7-362,0.369
UniRef100_A0A1Y2D1X8/30-386,0.361
UniRef100_A0A1G0AGI5/4-353,0.290
UniRef100_A0A7Y8J5M7/1-362,0.347
UniRef100_A0A136KVN5/1-273,0.325
UniRef100_A0A8A1FT11/6-352,0.421
UniRef100_A0A838XJX4/4-358,0.366
UniRef100_UPI0019445F18/7-355,0.344
UniRef100_G8S484/4-352,0.328
UniRef100_I3IHT5/3-274,0.344
UniRef100_A0A3B9MAC8/1-355,0.350
UniRef100_UPI00194FDB5E/9-356,0.366
UniRef100_A0A6I4IKD6/4-354,0.298
UniRef100_A0A2W6T2V3/2-344,0.322
UniRef100_A0A5S4H395/5-354,0.350
UniRef100_A0A1H2QHH8/6-353,0.301
UniRef100_A0A1L7CG53/1-353,0.358
UniRef100_UPI000595C855/1-356,0.374
UniRef100_UPI0016692AD9/12-364,0.361
UniRef100_A0A2T5XUJ3/6-355,0.298
UniRef100_UPI00195F9839/4-360,0.350
UniRef100_A0A358WA36/10-349,0.361
UniRef100_A0A6A8MXT1/13-359,0.336
UniRef100_A0A2D4Y9I3/5-354,0.287
UniRef100_A0A5B1L576/14-364,0.361
UniRef100_UPI0003F4C2F4/6-358,0.298
UniRef100_A0A367ZBF9/175-520,0.355
UniRef100_UPI001C975194/1-347,0.352
UniRef100_A0A2M6ZBY1/1-339,0.355
UniRef100_UPI00084DD98D/4-351,0.317
UniRef100_A0A2H0BXF5/3-344,0.333
UniRef100_UPI001667A0F6/5-351,0.339
UniRef100_A0A7Y3BJT5/1-362,0.331
UniRef100_UPI001F1A0A94/6-352,0.317
UniRef100_A0A0A1T1B3/14-370,0.350
UniRef100_A0A2N3F9M3/1-374,0.369
UniRef100_UPI00041094E7/10-339,0.317
UniRef100_A0A1Q9TUZ8/6-356,0.347
UniRef100_A0A4Y9PAW3/1-346,0.339
UniRef100_A0A4R8QQA7/23-382,0.347
UniRef100_A0A0S7ZHB1/1-369,0.377
UniRef100_A0A6L7P6M4/1-344,0.377
UniRef100_A0A1V1ZEY5/7-355,0.284
UniRef100_A0A519SFR9/9-354,0.342
UniRef100_UPI0016647CA9/8-354,0.290
UniRef100_A0A1I4QZS9/11-356,0.314
UniRef100_UPI001A9B9BAA/1-353,0.301
UniRef100_F8E308/1-354,0.347
UniRef100_UPI001F085D81/6-356,0.352
UniRef100_A0A7K0S2P7/1-350,0.350
UniRef100_A0A1H8GGJ0/1-353,0.352
UniRef100_UPI00094E4ABD/6-359,0.380
UniRef100_A0A414NGI0/9-360,0.350
UniRef100_A0A7Z0C2H9/10-368,0.380
UniRef100_UPI001E465F08/6-357,0.366
UniRef100_UPI00112ABE0A/190-547,0.350
UniRef100_A0A2G6LMF8/4-353,0.311
UniRef100_A0A1H3HI48/1-353,0.352
UniRef100_A0A3N5EKY7/1-337,0.361
UniRef100_A0A1C2GQX0/4-350,0.331
UniRef100_UPI001BD165AC/4-353,0.298
UniRef100_UPI000A88F59D/21-373,0.320
UniRef100_A0A1Z3CGM8/7-352,0.339
UniRef100_UPI00166552A6/3-355,0.306
UniRef100_A0A6J4N9S7/8-359,0.355
UniRef100_A0A523CET2/178-527,0.393
UniRef100_A0A316THU4/10-362,0.358
UniRef100_UPI00131B9160/5-353,0.333
UniRef100_A0A4R3KN11/7-349,0.322
UniRef100_A0A7W0RMA2/7-364,0.339
UniRef100_A0A061N851/1-353,0.399
UniRef100_A0A2T0B4H3/1-354,0.314
UniRef100_UPI001F1E70CC/2-275,0.377
UniRef100_A0A6I2V5Y7/1-349,0.342
UniRef100_A0A7T0KE14/5-357,0.355
UniRef100_A0A120KLL5/279-635,0.399
UniRef100_UPI0012D45EC1/7-355,0.347
UniRef100_UPI0006A2537A/2-339,0.396
UniRef100_A0A6A5Y7Z0/19-382,0.355
UniRef100_A0A2R7YUJ5/7-363,0.342
UniRef100_A0A3C1P099/9-364,0.369
UniRef100_UPI0010754860/5-354,0.309
UniRef100_A0A7V5S104/217-572,0.342
UniRef100_A0A1Y2SXF4/260-639,0.363
UniRef100_UPI00157015F6/17-363,0.328
UniRef100_A0A1F7IR62/2-353,0.325
UniRef100_A0A1V5VX39/1-343,0.355
UniRef100_A0A6A5WVY1/20-383,0.369
UniRef100_UPI0009FD4C43/184-536,0.355
UniRef100_A0A4P7X167/5-352,0.331
UniRef100_K9DMJ8/1-349,0.344
UniRef100_UPI000836C05F/7-355,0.352
UniRef100_UPI0018C9CC95/5-353,0.350
UniRef100_A0A1H6SAL3/1-355,0.385
UniRef100_A0A494YW77/3-347,0.347
UniRef100_UPI0009A582A1/1-352,0.355
UniRef100_A9FFL8/179-531,0.369
UniRef100_UPI0015CB776F/5-355,0.284
UniRef100_A0A4V1FD55/4-343,0.331
UniRef100_A0A2G2HGQ6/4-354,0.306
UniRef100_UPI000CF084FC/29-348,0.350
UniRef100_A0A897J3U2/21-371,0.344
UniRef100_UPI000CEDCE55/20-336,0.366
UniRef100_UPI0015C36775/19-392,0.361
UniRef100_A0A7U3SMH8/21-389,0.363
UniRef100_UPI001CD49955/1-358,0.350
UniRef100_A0A261ESX7/182-539,0.355
UniRef100_UPI00145CBB6F/1-357,0.361
UniRef100_UPI0011085FFD/5-355,0.290
UniRef100_A0A7X3X1B5/8-347,0.380
UniRef100_UPI001F09710B/5-344,0.333
UniRef100_A0A1K1MBU5/11-349,0.366
UniRef100_A0A4R4MUK2/5-354,0.352
UniRef100_A0A5M9GR75/5-353,0.322
UniRef100_A0A6P0UMI2/7-354,0.309
UniRef100_A0A1V2QWC6/25-379,0.361
UniRef100_A0A8A0DSQ8/4-360,0.361
UniRef100_A0A831QTW0/7-352,0.303
UniRef100_UPI001CD1E1D8/5-354,0.284
UniRef100_A0A5Q2FKQ8/184-536,0.374
UniRef100_A0A352WSE0/1-346,0.369
UniRef100_A0A1J9S5I7/22-384,0.347
UniRef100_A0A2G4HT05/5-360,0.333
UniRef100_UPI0013D23996/1-352,0.358
UniRef100_A0A2N0TY15/8-354,0.292
UniRef100_UPI001673468D/7-354,0.311
UniRef100_A0A8F4ZZN9/5-350,0.352
UniRef100_A0A223P0J1/4-349,0.311
UniRef100_A0A8J3YC60/7-356,0.363
UniRef100_A0A3D3PFP9/7-355,0.314
UniRef100_A0A519W982/5-352,0.336
UniRef100_A0A2M8JB08/4-353,0.303
UniRef100_A0A1B7Z8S3/6-351,0.317
UniRef100_A0A1H6JSQ5/1-339,0.352
UniRef100_UPI001F209482/12-350,0.358
UniRef100_A0A2S7N4A9/1-358,0.355
UniRef100_A0A831TA39/214-568,0.374
UniRef100_A0A6N8HF43/5-353,0.298
UniRef100_S2Z4L3/4-351,0.383
UniRef100_A0A5M7B866/6-353,0.303
UniRef100_UPI001568ED39/6-355,0.352
UniRef100_UPI0005F27A52/5-352,0.331
UniRef100_A0A1I0PR35/4-358,0.311
UniRef100_A0A6M1E2U5/7-350,0.306
UniRef100_A0A0S8CYZ2/2-340,0.361
UniRef100_UPI000C1CAC99/2-345,0.325
UniRef100_A0A367KAF5/14-378,0.369
UniRef100_UPI001CD79584/1-352,0.347
UniRef100_UPI001CC4F12B/5-360,0.361
UniRef100_A0A2E6EP23/174-527,0.413
UniRef100_UPI001C11D46A/1-352,0.322
UniRef100_A0A419SAR3/5-350,0.328
UniRef100_UPI001AECC478/7-354,0.314
UniRef100_R1GHN5/21-383,0.347
UniRef100_A0A4Y9ADD3/1-356,0.372
UniRef100_UPI0018ED2274/6-351,0.331
UniRef100_A0A0A1MY96/1-356,0.380
UniRef100_UPI0018E1450B/2-355,0.303
UniRef100_A0A543PGT2/9-352,0.350
UniRef100_UPI001C5EA332/4-350,0.328
UniRef100_UPI00164330BB/8-339,0.352
UniRef100_UPI000F794C00/2-340,0.320
UniRef100_A0A845DRB9/1-350,0.363
UniRef100_UPI00195F0031/9-364,0.325
UniRef100_A0A523QUF2/19-340,0.322
UniRef100_A0A5Q6RYS8/7-362,0.347
UniRef100_UPI0009E30876/168-520,0.383
UniRef100_UPI0004278F0B/7-354,0.311
UniRef100_UPI00155635FC/1-353,0.363
UniRef100_UPI00188E8126/276-636,0.402
UniRef100_A0A2S8K948/13-339,0.320
UniRef100_UPI00057B32FC/1-361,0.344
UniRef100_UPI0016676427/7-352,0.317
UniRef100_A0A4Q5M5F8/7-339,0.328
UniRef100_A0A163F6K0/1-354,0.388
UniRef100_A0A101JDI2/32-378,0.336
UniRef100_A0A4V4KAP1/20-382,0.352
UniRef100_UPI000377DE8B/8-360,0.355
UniRef100_UPI001E2E9EF6/8-362,0.347
UniRef100_H6RVH8/5-350,0.342
UniRef100_A0A4V2MI72/7-350,0.328
UniRef100_UPI001F22F583/9-352,0.325
UniRef100_UPI0011808639/6-354,0.342
UniRef100_A0A810MQG2/24-373,0.361
UniRef100_A0A1M6GQX6/5-350,0.314
UniRef100_A0A6J6M9T8/1-349,0.366
UniRef100_A0A7W8A3Z9/5-355,0.352
UniRef100_UPI0004954A63/1-350,0.355
UniRef100_A0A7W1SXR5/1-363,0.363
UniRef100_UPI0013DD6E08/8-349,0.328
UniRef100_UPI001C596630/1-351,0.358
UniRef100_UPI00141ED97D/7-363,0.347
UniRef100_A0A7C6ICV2/5-358,0.366
UniRef100_A0A6J6MAM4/18-375,0.344
UniRef100_UPI000B79728F/17-361,0.350
UniRef100_A0A418MDZ3/9-342,0.320
UniRef100_A0A8H9WCZ9/3-354,0.336
UniRef100_UPI001491C0D6/4-350,0.331
UniRef100_UPI00156781FB/6-354,0.279
UniRef100_A0A4R7W2G7/24-379,0.361
UniRef100_A0A3D8YZX9/1-363,0.352
UniRef100_UPI000838184A/8-348,0.328
UniRef100_UPI001AE41A8F/1-355,0.374
UniRef100_A0A535RZF4/151-497,0.347
UniRef100_A0A286ILP9/8-339,0.333
UniRef100_A0A1V4RCR3/4-359,0.333
UniRef100_A0A7V0VBP8/11-359,0.298
UniRef100_A0A1G6S4L8/10-365,0.355
UniRef100_A0A832GMC7/369-721,0.369
UniRef100_A0A1I0IUX8/6-355,0.352
UniRef100_A0A3D4YHJ2/1-344,0.369
UniRef100_A0A8F2DP35/1-354,0.336
UniRef100_UPI001F22F8C5/10-362,0.344
UniRef100_A0A316HA33/4-348,0.314
UniRef100_UPI001F031E1F/2-342,0.328
UniRef100_A0A3T1AL10/4-353,0.322
UniRef100_UPI001E5CA5B3/4-352,0.303
UniRef100_A0A561EJL4/27-378,0.352
UniRef100_UPI001AE8B6C2/1-355,0.298
UniRef100_A0A838YPG4/7-339,0.317
UniRef100_A0A810PZW0/2-339,0.355
UniRef100_A0A7C5ERS0/36-382,0.361
UniRef100_A0A3S5JN76/12-354,0.301
UniRef100_A0A7D5Z491/22-389,0.363
UniRef100_A0A239R7F4/2-370,0.344
UniRef100_UPI00142F6DD4/4-357,0.306
UniRef100_UPI001CC55DEF/1-353,0.352
UniRef100_R5BC05/1-338,0.342
UniRef100_A0A1J0LPY4/8-352,0.328
UniRef100_UPI001E3AB8D3/5-352,0.328
UniRef100_A0A3S3SXG3/4-350,0.344
UniRef100_A0A4Q2EIU8/6-361,0.385
UniRef100_A0A098ELB6/1-353,0.361
UniRef100_A0A2M8A0X4/8-352,0.306
UniRef100_A0A7V4P343/11-372,0.372
UniRef100_A0A5D4GY53/7-352,0.311
UniRef100_A0A3A4S7M5/1-336,0.363
UniRef100_A0A7X9YI67/1-354,0.352
UniRef100_A0A1M7LNZ2/8-354,0.292
UniRef100_A0A3M1TCU1/51-408,0.396
UniRef100_A0A078MJC8/1-359,0.363
UniRef100_U2JGE4/8-345,0.339
UniRef100_UPI001BADF099/3-359,0.358
UniRef100_A0A3B0R3V0/6-352,0.281
UniRef100_A0A2M7V6T9/21-375,0.342
UniRef100_UPI001F332310/231-593,0.383
UniRef100_UPI000A118DE3/5-355,0.350
UniRef100_A0A4Y8SF21/4-349,0.309
UniRef100_A0A7W0WIK5/12-364,0.372
UniRef100_A0A8J3G9R9/5-342,0.333
UniRef100_UPI0008367235/7-355,0.336
UniRef100_UPI00168B9D53/5-354,0.311
UniRef100_A0A3N0DUE1/9-362,0.339
UniRef100_A0A7V4YRG2/7-367,0.380
UniRef100_UPI00146F8433/4-353,0.309
UniRef100_A0A1F4XYQ7/14-357,0.336
UniRef100_A0A1E7HNS4/1-340,0.347
UniRef100_UPI0006D01841/1-338,0.385
UniRef100_X1G338/99-388,0.374
UniRef100_A0A3M1Q9P2/1-304,0.344
UniRef100_A0A3P3VZ76/4-353,0.314
UniRef100_A0A2V9KY46/57-412,0.342
UniRef100_A0A535ZII0/1-355,0.342
UniRef100_A0A3E2T5F6/1-341,0.366
UniRef100_A0A7C6DE47/2-328,0.350
UniRef100_A0A179H1N6/33-389,0.352
UniRef100_A0A7C5YJT9/181-538,0.374
UniRef100_A0A3S0ABY6/5-351,0.314
UniRef100_UPI001F1A8E04/9-336,0.372
UniRef100_A0A3M2LYH9/3-354,0.355
UniRef100_UPI0003046DB4/1-362,0.366
UniRef100_UPI00071E6017/10-381,0.366
UniRef100_A0A661SRG8/17-340,0.350
UniRef100_A0A1G0X233/1-346,0.342
UniRef100_A0A395M0U6/3-356,0.361
UniRef100_UPI001663C4A8/5-352,0.287
UniRef100_UPI00155752E2/42-393,0.355
UniRef100_A0A3D5THE3/1-345,0.358
UniRef100_H8XQL7/4-355,0.290
UniRef100_A0A081PDC6/9-352,0.322
UniRef100_A0A1G6UMR6/4-346,0.311
UniRef100_A0A7J5ABK8/4-354,0.317
UniRef100_A0A3S2UR43/7-349,0.320
UniRef100_A0A2S0JJL8/2-360,0.339
UniRef100_A0A535I7V3/2-354,0.355
UniRef100_A0A370Q542/5-355,0.287
UniRef100_A0A3N5IS09/2-294,0.372
UniRef100_A0A2P8DHY5/6-357,0.361
UniRef100_A0A2C5YYS4/9-390,0.363
UniRef100_A0A285J7I8/4-346,0.333
UniRef100_UPI00082AC40D/1-337,0.393
UniRef100_A0A4Q2T4T4/13-364,0.342
UniRef100_A0A0Q9RYW7/11-362,0.352
UniRef100_A0A1V5CU92/15-344,0.355
UniRef100_A0A257K4W1/5-354,0.317
UniRef100_A0A3A8Z258/5-355,0.383
UniRef100_A0A1G5V471/11-361,0.347
UniRef100_A0A520BH51/2-331,0.328
UniRef100_A0A3S0B908/15-368,0.347
UniRef100_A0A2V6D445/1-312,0.322
UniRef100_A0A852ZPW7/7-368,0.328
UniRef100_A0A507FI27/35-411,0.358
UniRef100_A0A4Z1BXF6/14-366,0.336
UniRef100_UPI00082F1860/4-344,0.320
UniRef100_UPI001BFF5421/5-352,0.306
UniRef100_UPI001F3F6ED3/6-353,0.303
UniRef100_A0A2S0L784/7-354,0.303
UniRef100_A0A1I6QDN8/5-352,0.306
UniRef100_A0A535NIT9/1-355,0.352
UniRef100_A0A5K7YVF9/1-335,0.391
UniRef100_UPI00036E2C97/9-356,0.369
UniRef100_A0A7X8ICJ5/13-364,0.355
UniRef100_A0A2E5GXW5/16-351,0.333
UniRef100_UPI001C957C82/5-349,0.352
UniRef100_UPI000FE3958C/6-349,0.295
UniRef100_A0A1G4V4G5/6-360,0.333
UniRef100_A0A2S4N8F7/18-364,0.311
UniRef100_A0A7C1F4S3/186-527,0.385
UniRef100_A0A535MXU8/43-391,0.352
UniRef100_UPI001CD34D1D/1-363,0.350
UniRef100_A0A0M4G4L0/3-356,0.328
UniRef100_A0A516PZY6/7-342,0.363
UniRef100_A0A7W5AAR2/5-352,0.336
UniRef100_A0A545UPD9/19-388,0.347
UniRef100_A0A848SC49/7-354,0.301
UniRef100_UPI001C579801/10-353,0.298
UniRef100_A0A519N774/5-354,0.331
UniRef100_A0A1Y4E000/1-352,0.363
UniRef100_A0A1V4WCJ4/24-342,0.322
UniRef100_UPI00195BD0E7/6-358,0.336
UniRef100_UPI0018986D40/180-530,0.339
UniRef100_A0A533TLZ0/3-360,0.372
UniRef100_A0A2N9JEE2/5-358,0.374
UniRef100_A0A6A6B5V1/20-382,0.352
UniRef100_UPI001F19AE01/10-341,0.314
UniRef100_A0A2E2SQG6/4-355,0.309
UniRef100_A0A1Y4K408/13-363,0.366
UniRef100_A0A2N3G742/5-361,0.361
UniRef100_UPI0005D13FCE/1-351,0.344
UniRef100_A0A1M5U4X6/5-355,0.298
UniRef100_A0A285X596/7-353,0.309
UniRef100_A0A3L8PJ17/4-358,0.358
UniRef100_A0A285ZQS8/9-347,0.344
UniRef100_A0A535EPU3/1-354,0.347
UniRef100_A0A3D0Z1X2/1-343,0.355
UniRef100_A0A7Y4RC12/11-362,0.342
UniRef100_A0A7W0L5P4/7-343,0.344
UniRef100_A0A285E8J2/30-374,0.355
UniRef100_A0A2D8C8F1/3-343,0.333
UniRef100_UPI00156EBBE2/2-358,0.309
UniRef100_A0A4V1L5L7/1-366,0.355
UniRef100_UPI000BACE5F9/1-350,0.331
UniRef100_A0A1H5Z4H9/6-354,0.363
UniRef100_UPI001C3A8ABB/1-354,0.358
UniRef100_A0A2M7ZKK6/3-361,0.331
UniRef100_A0A081C9I0/20-340,0.352
UniRef100_K0YX19/171-515,0.377
UniRef100_A0A2S9J2P7/5-353,0.331
UniRef100_A0A372JGI4/5-347,0.344
UniRef100_UPI00142F6121/6-354,0.284
UniRef100_UPI0010A6B1BF/6-354,0.311
UniRef100_UPI001661F7B0/5-352,0.311
UniRef100_A0A7J9ZP82/3-340,0.347
UniRef100_UPI001D03EDEF/33-375,0.350
UniRef100_A0A7S8CB21/1-355,0.331
UniRef100_UPI00143C88D6/4-352,0.309
UniRef100_F4KYT0/7-352,0.350
UniRef100_A0A2W2DPW1/6-354,0.352
UniRef100_H1Y3P7/4-351,0.306
UniRef100_A0A1S2HR49/8-358,0.317
UniRef100_N1ZVC4/1-350,0.363
UniRef100_I0JNA4/1-350,0.350
UniRef100_A0A4Q0M6G3/4-352,0.320
UniRef100_A0A6G7YJ29/6-363,0.352
UniRef100_UPI00192325CB/8-352,0.314
UniRef100_UPI0003602DD7/3-361,0.369
UniRef100_UPI00124584AC/12-362,0.339
UniRef100_UPI001C62D2DA/3-343,0.328
UniRef100_A0A5C0VE26/5-352,0.333
UniRef100_UPI001F21716D/9-354,0.347
UniRef100_A0A6C1S6B2/1-336,0.352
UniRef100_A0A3D9CK23/2-344,0.311
UniRef100_A0A7C6Y3Y2/1-345,0.361
UniRef100_G9PE79/197-555,0.402
UniRef100_A0A3M1XUI0/2-362,0.383
UniRef100_A0A0B4RC31/1-350,0.380
UniRef100_A0A1R4FDB4/10-360,0.320
UniRef100_UPI0009776B43/3-359,0.366
UniRef100_A0A1M7MJY2/4-349,0.314
UniRef100_A0A1N7NDQ7/6-362,0.344
UniRef100_A0A0A6UIL1/5-352,0.328
UniRef100_UPI001F3726C5/10-341,0.303
UniRef100_UPI00039FFE0D/12-341,0.309
UniRef100_R9M4A2/6-350,0.396
UniRef100_UPI000F541303/11-347,0.358
UniRef100_A0A4R4SLA3/26-379,0.361
UniRef100_A0A7C6XHG4/193-544,0.385
UniRef100_A0A5C6GH34/39-408,0.358
UniRef100_A0A5R9KNT3/10-341,0.320
UniRef100_A0A8J6NWJ5/1-340,0.344
UniRef100_A0A8D6HNW3/5-353,0.287
UniRef100_A0A845E2J2/1-350,0.336
UniRef100_UPI001CCDE1BB/6-354,0.298
UniRef100_UPI00059122B1/1-356,0.361
UniRef100_A0A250FKY3/7-352,0.284
UniRef100_UPI00041D3C22/7-337,0.320
UniRef100_A0A2E6JH51/1-355,0.350
UniRef100_A0A367GT06/7-349,0.342
UniRef100_A0A1W2HBM7/3-342,0.309
UniRef100_R5WEC6/1-348,0.347
UniRef100_A0A2D5I4Q3/4-355,0.336
UniRef100_A0A0Q5SQC2/10-341,0.303
UniRef100_UPI00187E3B4F/5-350,0.314
UniRef100_UPI000C268551/1-353,0.358
UniRef100_UPI00177C938C/1-362,0.363
UniRef100_UPI0003625773/5-361,0.366
UniRef100_A0A1Q7CW85/2-355,0.358
UniRef100_N1WX73/6-354,0.298
UniRef100_A0A7X5Y9Z5/1-354,0.385
UniRef100_UPI000B44D2A8/1-350,0.361
UniRef100_D6Z8V0/15-360,0.347
UniRef100_A0A7Y5BLC2/7-359,0.342
UniRef100_A0A7X8NAA8/6-353,0.311
UniRef100_A0A1F9U9I5/5-344,0.363
UniRef100_A0A495SE63/5-358,0.314
UniRef100_A0A4R1RGA8/5-352,0.311
UniRef100_A0A7V9JAQ9/17-375,0.339
UniRef100_UPI00046D31F1/170-517,0.339
